proto,conn_state,history,label,id.orig_p,id.resp_p,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,orig_ip_1,orig_ip_2,orig_ip_3,orig_ip_4,resp_ip_1,resp_ip_2,resp_ip_3,resp_ip_4
tcp,S0,S,Malicious,40124.91,8989.671,-0.028453944,3.0137289,176.1168,0.035665583,-7.5448484,192.00545,167.9539,100.095665,103.02664,188.5387,118.094986,54.322475,52.544853
udp,S0,D,Benign,43385.74,34024.32,0.0073495377,1.0144011,32.28556,0.016243685,-4.326538,192.02298,167.96904,99.99829,103.0013,176.36324,184.49559,150.73605,79.913795
tcp,S0,S,Malicious,48827.1,515.3252,-0.06580838,1.0056959,58.4438,0.19150804,-8.896237,191.96753,167.8304,99.96025,103.02033,75.51905,137.34738,65.30514,139.06073
tcp,S0,S,Malicious,37493.863,131.15526,-0.024200505,1.1791878,61.851448,0.1472269,-3.743806,192.06139,167.89696,100.01185,102.9239,116.39676,171.0527,201.26154,124.323784
udp,S0,D,Benign,43440.742,35971.35,-0.031947743,1.0161698,42.34514,0.22220036,4.044677,191.95354,168.00945,100.19036,103.01115,165.18774,199.98769,196.98698,151.32103
udp,S0,D,Benign,43988.617,15351.747,0.050847787,0.91194725,46.16269,0.02646273,-7.1081877,192.01158,167.98834,99.914825,102.92044,55.07587,56.092743,201.26164,101.26702
udp,S0,D,Benign,44004.305,14759.252,-0.022236258,0.9539203,44.656563,0.09787845,-5.444109,191.90959,167.95473,100.17512,102.92488,165.48596,83.84681,149.98311,66.64782
tcp,S0,S,Malicious,47162.133,8831.733,0.058630846,2.882795,176.1168,-0.029740628,-8.869241,191.99863,167.98372,100.2051,102.86532,178.10954,87.92835,135.75099,190.10487
tcp,S0,S,Malicious,43500.895,318.48532,0.015775029,2.8655262,176.1162,-0.023742165,-14.234235,192.08185,167.90654,100.051476,102.97673,58.80468,54.032196,94.859566,68.893074
udp,S0,D,Benign,43318.48,35996.69,0.11143622,1.0913988,39.990734,0.035316985,3.5823135,191.94922,168.07951,99.94846,102.946175,60.30518,114.47924,181.76633,60.007683
udp,S0,D,Benign,43457.652,18235.541,0.08475875,1.0528898,39.282192,-0.08463527,-4.97291,192.05066,168.01936,99.96066,103.002495,108.67557,198.82542,54.320576,127.806526
tcp,S0,S,Malicious,42988.633,-321.56253,0.06745357,1.6377895,92.769165,-0.00097432407,-10.854119,191.99736,167.98209,99.93973,103.10008,55.0762,110.92586,108.50881,148.7717
udp,S0,D,Benign,43297.96,10236.9375,-0.018792579,0.9381627,42.680668,0.040395614,3.0204635,192.062,167.90472,100.069664,102.93961,87.263535,60.51509,195.1458,125.03753
udp,S0,D,Benign,43788.35,15343.162,0.027754039,1.0353254,37.306957,0.15473306,15.912225,192.00475,168.00826,100.01832,102.97513,59.509125,202.23943,201.2607,52.470467
udp,S0,D,Benign,43258.426,2892.4834,-0.009316514,0.89655083,40.205257,-0.003973928,-11.426942,192.02068,168.0568,100.081955,102.946144,79.74439,79.68487,191.80165,81.21509
tcp,S0,S,Malicious,48518.074,1510.8535,-0.027497418,0.91633886,57.53888,0.09686227,-7.6575327,192.02583,168.01468,100.02336,103.12918,86.68286,185.93973,86.91219,134.12514
udp,S0,D,Benign,43993.36,18994.44,-0.050171852,0.8493961,34.24797,-0.0036038873,0.74599844,191.94728,168.00635,100.02813,102.99874,97.30681,159.23203,85.11756,123.92091
udp,S0,D,Benign,43828.22,-236.69923,-0.0029295543,1.0555645,40.997284,0.1314533,-7.0392504,191.94696,168.07817,100.04659,102.97736,159.61008,72.92273,176.50287,184.48767
udp,S0,D,Benign,43950.418,13046.01,-0.010262408,0.8688766,47.451553,0.08540368,-4.7471933,192.0457,167.99783,99.8928,103.01215,123.05524,176.35788,130.80228,116.01875
udp,S0,D,Benign,43873.293,8241.122,0.007794821,1.0751176,38.120625,-0.039604317,-10.236587,191.91296,168.03629,100.09314,102.96434,90.564384,166.50221,97.48227,129.0457
tcp,S0,S,Benign,52516.637,18070.062,0.06104282,0.94515544,52.511276,-0.054694887,-11.907184,192.01279,167.984,100.0326,102.99354,65.39246,145.24239,122.26765,149.13144
tcp,S0,S,Malicious,50503.28,9888.299,-0.055750467,1.0130621,58.03566,0.046269085,-8.407237,192.0383,168.14919,100.085556,102.96802,95.744606,53.92151,189.06342,121.865616
udp,S0,D,Benign,43639.84,12053.1045,0.047587033,1.0709009,36.49432,0.023252685,0.50930315,191.96667,167.92873,99.86153,102.92689,117.92451,191.36287,127.98838,174.84946
udp,S0,D,Benign,43811.83,1187.419,0.017024325,1.0074697,39.480484,0.014604676,-3.7132568,191.89633,167.94576,100.079155,103.00573,101.54242,130.22408,131.49466,93.1971
udp,S0,D,Benign,43773.457,32144.406,-0.012809116,1.062378,39.12425,0.1180704,13.445907,191.95721,168.0693,100.10533,102.9853,143.32352,171.1229,111.68246,65.10646
tcp,S0,S,Malicious,47712.996,9103.85,-0.0005500344,0.99581,57.02827,0.08511387,1.0055723,192.09883,167.82945,100.07908,103.04373,90.67088,87.472084,173.98433,179.01259
udp,S0,D,Benign,43872.55,32092.068,-0.035773717,0.85935676,43.568176,-0.23834361,-12.505321,192.0049,167.97038,100.00942,102.98426,181.78217,123.99443,201.2373,140.47276
tcp,S0,S,Benign,46971.79,16271.426,0.017519185,2.777277,175.75078,0.010999116,-4.315626,191.94913,168.0086,100.039505,102.93974,110.48665,53.988113,162.68636,139.56927
udp,S0,D,Benign,44122.38,24405.36,-0.0040764064,0.8372984,35.402267,0.034868386,3.4919977,192.09138,167.99759,99.98218,103.040375,79.22942,66.51967,72.76294,184.28944
udp,S0,D,Benign,43785.87,27637.479,-0.053409934,0.8824275,41.088673,-0.089080274,0.29316905,192.01631,167.97319,100.01877,103.01656,109.82385,84.8314,133.5128,84.90556
tcp,S0,S,Malicious,52941.86,7109.3115,0.055473503,0.9334082,61.65171,0.01349366,10.97194,191.98264,167.98991,100.16148,102.865456,110.36574,170.04558,201.2612,74.68358
tcp,S0,S,Malicious,41042.703,3934.913,0.040594656,1.1056662,61.860344,0.13040219,5.414514,192.00824,167.8584,100.039276,102.97715,121.48953,192.95361,116.86618,73.6136
udp,S0,D,Benign,43765.953,13494.022,-0.011720985,0.895193,41.37579,0.028477293,2.6519752,191.90137,167.92958,100.049675,102.928566,56.165318,85.98972,54.031315,201.02843
udp,S0,D,Benign,43513.86,26442.443,0.00498243,0.9595799,32.506905,-0.0014218357,4.594909,192.03073,167.9996,99.97708,102.86322,157.53012,146.95427,138.78264,65.86185
udp,S0,D,Benign,43856.824,8695.517,0.0028660393,0.9793376,40.38742,0.09857754,-5.536031,191.96732,168.06763,100.0393,102.984886,111.62679,99.25762,113.64217,200.93047
tcp,S0,S,Malicious,47676.254,676.3828,-0.017610261,0.8787115,58.682533,0.027975898,-8.911641,191.8945,167.99692,100.049774,103.01934,149.53596,177.69774,56.584538,180.53561
udp,S0,D,Benign,44048.15,32731.16,-0.02892263,0.9896433,43.89812,0.13299486,-9.341861,192.00198,167.99086,100.23034,102.99478,188.63313,74.58749,130.87753,78.90871
udp,S0,D,Benign,43554.17,26563.137,-0.005555902,1.070499,35.406395,0.1889752,7.1781607,192.01192,168.03622,100.06187,102.94511,143.32826,121.2074,174.05359,160.18059
udp,S0,D,Benign,43288.926,17985.129,-0.004493508,0.87222636,35.666138,0.029839192,3.1935282,191.87517,167.9918,100.01184,102.98055,104.24365,190.45514,181.62447,93.87593
tcp,S0,S,Malicious,38644.6,-808.55273,-0.020881502,0.98005444,63.566742,-0.0104119005,0.22577672,192.04623,168.00694,99.9567,102.99662,157.9751,192.18727,114.77012,90.891136
tcp,S0,S,Benign,51365.656,-1269.0,0.008146575,0.9521734,61.389748,0.060640458,-13.103318,191.91672,167.93983,99.98044,103.17775,141.04488,177.16618,185.11218,70.52763
tcp,S0,S,Malicious,43801.805,8065.9775,-0.037681967,0.9859163,66.05429,-0.11115338,-11.396802,192.03352,168.08,99.90588,103.0366,138.51277,194.84244,132.41795,52.52826
tcp,S0,S,Malicious,40846.715,668.5879,0.01536809,0.90410006,63.587097,0.1465754,-0.6677236,191.96025,167.9344,100.052635,103.03505,172.29703,188.07333,183.24767,120.54682
tcp,S0,S,Malicious,37499.867,3551.3828,0.0008830053,0.9972858,57.855637,0.10313453,10.755152,192.00175,167.86714,100.11077,102.921074,106.76644,167.55714,201.26117,201.0284
udp,S0,D,Benign,44009.89,29878.033,0.033476945,1.0166845,32.346165,-0.046729814,1.7308936,192.04579,168.02133,100.06848,102.97835,62.43919,75.86365,135.41821,59.40925
tcp,S0,S,Malicious,45916.22,-700.49805,-0.049558826,0.9790247,58.34763,0.20821401,-6.4719877,192.05965,167.93292,100.046814,103.11027,103.15011,197.87184,144.90164,201.02843
tcp,S0,S,Malicious,47758.797,211.55956,0.038580213,0.9948056,60.202164,0.0693738,-11.259,192.0107,167.94077,100.01195,102.89507,93.89177,57.98915,58.977848,171.49321
tcp,S0,S,Malicious,37493.76,8635.338,0.029634178,0.9088759,53.011375,-0.03917296,9.806704,191.99744,167.92448,99.97127,103.04158,55.076168,202.26085,109.89957,131.92152
udp,S0,D,Benign,44021.31,14257.296,0.0042098737,1.0419432,39.354134,0.24123944,-6.6629457,191.8205,167.98935,99.95814,103.02191,132.4601,136.36552,118.456764,155.40677
tcp,S0,S,Malicious,44590.72,736.2285,-0.007233768,0.88114345,58.640926,-0.037480008,-10.266423,192.02487,168.00522,99.89146,102.99675,139.38794,103.20103,83.542435,150.95834
tcp,S0,S,Malicious,38894.65,771.4551,0.04730825,1.1656171,65.900826,0.07345987,-12.623464,191.96954,167.91428,99.94591,103.01845,108.54333,181.51158,143.44745,162.88799
tcp,S0,S,Malicious,43404.58,9162.426,-0.0044026333,0.9774391,65.66363,-0.061119284,1.9590788,192.0845,167.96301,99.98916,103.00307,158.85623,89.44215,77.551735,180.93489
udp,S0,D,Benign,44191.61,33686.117,-0.019037032,1.0640248,31.63825,0.052356925,5.5969377,191.98405,168.05809,99.945786,102.91426,151.90353,188.74893,91.16236,57.380234
tcp,S0,S,Benign,51220.54,26820.97,0.04617529,1.0906492,62.13375,0.13966803,-1.8212643,192.07559,168.13599,100.03173,103.09663,74.79278,187.89784,57.27338,201.02115
tcp,S0,S,Malicious,51267.12,-323.71097,-0.0084078545,0.9482522,60.943726,0.028069627,-8.04177,192.01556,167.92047,100.08682,103.086296,150.71489,140.38368,201.26164,147.25883
udp,S0,D,Benign,43909.8,5468.5645,0.055493977,1.0887234,37.676865,-0.03452484,3.775638,191.94745,167.9656,99.96857,103.026184,128.59653,188.17581,95.8465,75.02682
udp,S0,D,Benign,43730.395,30233.066,-0.025342729,1.0314727,32.857533,-0.05832317,0.3838959,192.07872,167.95695,99.97378,102.955246,143.41158,76.860085,97.76803,146.54105
udp,S0,D,Benign,43950.832,416.415,-0.016544754,1.1725944,41.266327,-0.05118401,1.6545835,192.05852,168.0434,100.00482,103.01361,161.0546,190.44681,110.39014,163.69218
tcp,S0,S,Benign,51342.176,20544.057,0.008238622,0.9806659,55.84048,0.2848433,-0.43862817,192.05602,167.92294,100.05695,102.93607,81.444435,194.75784,187.50865,106.160995
tcp,S0,S,Malicious,40495.58,618.9844,0.017867511,1.0849537,58.837353,0.056936506,-1.9377756,192.11563,167.9858,99.989655,103.01196,127.440895,86.43118,54.031384,201.02837
udp,S0,D,Benign,44471.05,21813.316,-0.015553927,0.9702365,41.36071,-0.080961645,-0.32749268,192.08656,167.88179,99.95037,102.961845,78.22801,158.6613,178.86514,58.687355
udp,S0,D,Benign,43887.273,29367.975,-0.06105216,1.0453767,31.579908,-0.09361127,4.3413243,191.96927,168.06444,100.06894,103.04115,64.01166,174.23434,134.04547,92.495346
tcp,S0,S,Malicious,42713.883,9502.302,-0.0824174,3.0226896,176.1168,-0.11411069,-5.0447607,192.1294,167.95778,100.05518,102.860756,155.64479,110.32476,197.79411,198.43976
tcp,S0,S,Malicious,52941.824,1277.2881,0.059504796,1.0173124,62.873863,0.04648943,-3.827283,192.00711,167.96477,100.063,102.950424,188.87291,88.38425,102.63134,118.68679
udp,S0,D,Benign,42893.887,12947.63,-0.03430239,0.9198862,32.5588,-0.0118878605,-4.6214943,192.07036,167.86365,100.037415,102.958755,103.035324,78.8221,124.538475,109.29542
udp,S0,D,Benign,44389.668,6132.078,-0.03840848,0.7478894,46.401245,0.118221626,-1.3967447,192.00252,168.03648,99.99242,103.04981,138.03218,190.62077,144.37454,123.57571
tcp,S0,S,Malicious,47068.637,191.80565,-0.052028358,0.9924495,58.308895,-0.015578416,-11.944488,192.06168,168.00775,100.089165,103.020325,141.00835,159.53883,157.25244,110.59296
udp,S0,D,Benign,44037.27,11115.561,-0.0031389566,0.93154174,38.932693,0.15435545,-10.299829,191.89978,167.9132,100.04394,103.03179,65.484215,122.67918,83.62508,97.45312
udp,S0,D,Benign,43430.92,32174.336,0.024673013,0.9769534,38.01674,-0.2103074,-4.3972397,192.0699,167.92047,99.95248,102.79366,120.176,171.71681,183.0794,198.89346
tcp,S0,S,Malicious,48380.492,8947.656,0.00352693,2.9217968,176.1168,-0.05272321,-14.98636,191.93262,167.94801,100.246544,102.96689,112.39979,159.4492,157.28687,79.119995
udp,S0,D,Benign,44089.914,26173.178,-0.0008466298,1.050729,38.325523,-0.05724464,-1.3154268,192.03786,167.96277,99.91871,102.92286,178.14964,109.262375,177.91109,142.3438
tcp,S0,S,Malicious,37506.41,1966.6709,-0.007349152,1.0385423,52.571568,0.16427675,2.7065597,192.00859,168.10208,100.09358,103.00625,81.05399,53.920876,54.031223,52.472534
tcp,S0,S,Malicious,52940.867,-104.83009,0.05729736,1.0351763,60.08209,0.1654348,2.2448611,192.08635,167.98293,99.97216,103.14351,55.075863,114.82628,54.031727,124.94003
tcp,S0,S,Malicious,45397.973,156.88866,-0.006633039,0.9376314,60.903458,0.099045366,-4.206236,192.08392,167.9857,99.96209,103.1138,168.28462,124.08567,131.69263,98.88981
tcp,S0,S,Malicious,44108.547,-663.91797,0.0002940488,0.9628383,58.045906,0.063919276,-2.23349,192.1029,167.96558,100.039474,103.1273,55.075863,94.49672,90.8046,201.02736
udp,S0,D,Benign,43651.15,6414.6836,0.021565774,1.1352932,49.83103,-0.06312454,-11.183158,192.00998,167.90483,99.95373,103.045525,150.76521,125.23177,168.57068,193.87242
udp,S0,D,Benign,43205.312,18138.041,-0.006465949,1.2177999,35.371197,-0.12682624,-6.96412,192.12491,167.8588,99.91469,102.95487,126.05368,81.65352,138.81436,170.35306
tcp,S0,S,Malicious,45252.99,1302.5635,0.013426367,1.0250832,56.90619,-0.0487505,3.5027537,192.05954,167.92122,100.045654,102.881,157.91177,186.36667,161.04587,96.23741
udp,S0,D,Benign,43357.55,19832.906,-0.01257963,1.0832679,40.677525,-0.2164204,-6.76373,192.14677,167.96059,99.91751,103.090805,126.89795,186.95908,129.53879,142.00761
tcp,S0,S,Malicious,41623.32,376.18747,-0.01951841,3.0024214,176.1168,-0.024941381,-4.5964003,192.01904,168.06364,100.17892,102.87776,170.7727,91.28839,95.11159,60.97792
tcp,S0,S,Malicious,44693.984,655.8467,0.034445312,1.0061287,64.01866,0.0286096,-2.1441736,192.06914,167.94334,100.03475,103.12372,150.3346,166.94655,139.07938,106.45036
udp,S0,D,Benign,42706.605,20785.021,-0.016065147,1.0146984,39.249535,0.17250192,-2.3216028,192.03917,167.84424,100.05674,102.938934,174.49309,199.32285,71.41244,58.3332
tcp,S0,S,Benign,52770.414,10881.199,0.052440103,2.673849,176.09668,-0.1342686,-15.148105,192.07825,167.99677,100.12396,102.936966,66.19392,54.469604,72.37819,139.42789
udp,S0,D,Benign,43764.273,33491.902,0.0037127666,0.8454037,44.033764,-0.04065835,1.6456194,191.93265,168.01277,100.17488,103.05485,96.81635,148.83427,60.80956,61.4058
udp,S0,D,Benign,44441.84,34146.223,0.035749134,0.9924062,33.957123,0.13537626,13.200914,191.97388,167.94278,100.11914,102.94593,188.84116,202.26085,201.25996,52.470497
tcp,S0,S,Malicious,47174.855,-710.64844,0.019625241,0.9792397,55.716583,0.00059147505,-11.14083,192.01437,167.93842,99.94981,102.99775,130.20706,118.93567,125.57475,161.32224
udp,S0,D,Benign,43820.996,35770.12,0.005761429,0.82799643,43.63949,0.11083337,-10.197801,192.02235,168.0276,99.90015,103.00851,140.71445,143.48589,108.45213,143.44814
tcp,S0,S,Malicious,42861.977,8369.964,0.023223437,2.0613966,166.97617,-0.03375299,-16.187996,192.00105,168.07742,99.94023,103.02075,184.88838,133.77141,140.09435,114.93941
tcp,S0,S,Malicious,44507.047,475.8535,-0.015042329,0.968324,55.03883,0.106325276,-3.802312,191.9883,167.98915,99.981094,103.09386,163.7263,88.517746,201.03886,140.1673
udp,S0,D,Benign,43859.977,14682.724,0.013962194,0.94616413,37.528286,0.059311207,-7.9339743,191.8991,167.85966,100.04202,103.03686,61.770924,196.2454,107.44716,91.92077
tcp,S0,S,Malicious,39486.11,7748.212,-0.02603762,2.967832,176.1168,0.04190157,-4.395664,192.05632,167.9135,99.98469,103.01317,114.99053,169.96036,133.51138,123.52014
tcp,S0,S,Malicious,42980.637,8305.637,2.3435801e-05,0.7908372,58.08012,0.070715204,-4.638836,191.91913,168.06741,100.02885,103.04262,119.22377,64.86017,97.19324,70.43816
udp,S0,D,Benign,43683.37,33306.832,-0.032409385,0.9704188,47.99203,-0.109078094,-8.234546,191.96483,168.03279,99.96099,103.13398,58.874123,87.97091,88.11327,78.50187
tcp,S0,S,Malicious,52532.23,832.5205,0.06678986,2.8592632,176.11679,-0.1583127,-13.609315,192.0543,167.90959,100.09611,102.94482,55.076252,167.59114,108.45065,90.21017
tcp,S0,S,Benign,45930.22,33698.406,-0.0057250606,0.9178039,62.360462,0.022810217,-16.483217,191.95679,168.03493,100.05344,102.90736,141.67957,95.44435,66.18813,82.39611
tcp,S0,S,Malicious,49938.043,1263.3613,0.040689196,1.024654,56.581947,0.013102206,-0.2428083,192.09554,168.07417,100.05741,102.96761,113.59432,165.01152,87.919525,121.368324
udp,S0,D,Benign,43803.676,30560.918,0.048775636,1.1615648,38.152676,-0.15436648,-9.210374,192.0443,167.94354,99.94145,103.01177,152.8313,88.20321,151.21114,102.6337
tcp,S0,S,Malicious,41294.082,9342.4375,0.060148,0.97863525,64.417465,0.0146422265,-3.1062622,192.05742,167.97972,100.05972,103.005066,136.01216,60.080338,107.069756,182.5076
udp,S0,D,Benign,43879.453,27010.504,-0.0064958017,1.0906621,36.591957,-0.018799257,3.7927647,191.92413,168.0311,99.99044,103.02716,148.51628,74.89749,153.06392,184.6347
tcp,S0,S,Malicious,51947.176,2537.5762,-0.01404408,0.9580315,58.15442,-0.07584098,-6.746402,191.9949,167.96432,100.127785,102.99392,95.19197,164.40598,170.95924,64.344376
udp,S0,D,Benign,43916.02,1950.7637,0.03961172,0.8854105,42.03376,-0.025393974,-7.2680597,192.02188,167.9834,99.980705,103.01628,136.99861,60.814644,185.67744,109.15274
udp,S0,D,Benign,43608.844,25255.455,0.08949543,1.0149757,35.899937,0.032745164,4.2941246,192.03268,168.01642,99.97425,102.89452,180.22513,160.8944,145.08594,124.69637
udp,S0,D,Benign,43574.14,12328.223,0.008976657,1.0118968,43.5119,-0.001824927,5.1270127,192.00717,168.059,99.86666,103.02558,95.47503,152.61795,70.53775,146.66508
udp,S0,D,Benign,44029.895,28154.455,0.02336081,0.9001412,45.957287,-0.07717812,5.9688177,191.85602,168.03477,100.03385,103.12704,64.49252,188.46544,102.61818,162.2161
udp,S0,D,Benign,43955.45,8137.16,-0.07808905,0.99954206,40.582973,-0.09724891,1.8397307,191.99785,167.88531,100.085976,102.94803,139.6085,189.179,106.894844,73.05247
tcp,S0,S,Malicious,44679.066,2199.3408,0.0017822431,0.9680179,59.252052,0.05795444,1.901639,191.95059,168.00604,99.88019,102.94747,155.00055,114.95593,131.21579,164.30107
tcp,S0,S,Malicious,48976.266,878.6406,0.03141034,2.9407759,176.1168,0.20934127,-10.783883,192.00635,167.93561,99.967224,103.03842,69.95095,148.40504,67.18582,90.613625
udp,S0,D,Benign,44083.33,29288.725,-0.0093983,0.92206854,32.10501,-0.0154241,1.6710534,192.03102,167.92162,100.10014,103.00349,71.26883,99.5159,83.37087,171.59564
udp,S0,D,Benign,43632.727,31155.494,-0.0112836,0.8508294,44.68922,-0.13610671,-6.285383,191.99269,167.94763,100.00483,103.049416,176.42084,151.8957,130.20888,179.38106
tcp,S0,S,Benign,40378.656,30178.885,0.0015101663,1.1408167,60.470665,-0.0025673625,-8.577493,192.03963,168.10423,100.27927,102.9758,105.876274,140.75375,54.03123,88.433304
udp,S0,D,Benign,44156.9,-903.38477,-0.051634256,1.0658281,39.701027,-0.012559739,-11.511689,191.99007,168.05757,100.12445,103.051865,167.61328,135.28023,173.93219,182.88576
tcp,S0,S,Malicious,49659.664,-429.5215,0.02616717,0.95591104,60.277317,0.047241386,-14.185805,192.06117,167.92738,100.01433,103.06584,167.75186,168.02817,113.385704,82.717384
tcp,S0,S,Malicious,47436.715,9271.176,-0.042502075,0.89635766,58.7055,0.0008702907,-7.783416,192.0189,168.03784,99.92998,102.94747,148.41374,69.41319,61.54163,191.74821
tcp,S0,S,Malicious,40719.938,9127.223,0.08693383,0.86530846,63.47642,0.14033699,-8.291566,192.08073,167.98811,99.94789,102.99524,68.22955,109.63509,150.35948,58.897354
tcp,S0,S,Benign,37601.26,3768.8818,0.0019140444,1.9317794,167.546,-0.022702422,-5.0618343,192.0,167.99487,100.05223,102.97434,107.64418,202.2608,171.0353,201.02843
tcp,S0,S,Malicious,49732.42,5501.1357,-0.009473488,0.92439014,50.14288,0.1386759,0.80309874,191.9782,167.98708,100.18863,102.997604,82.28941,53.923874,83.99496,103.14913
tcp,S0,S,Malicious,37671.02,5661.5117,-0.025252117,2.1187959,164.32812,-0.013195706,-6.166753,191.97215,167.89813,99.970184,103.017136,148.78271,59.556694,165.83456,54.16951
udp,S0,D,Benign,43949.516,9847.32,0.037030827,1.032993,35.436054,-0.043478217,4.3881016,192.03262,167.9977,100.0235,102.98885,55.150227,180.29218,182.58644,102.06046
udp,S0,D,Benign,44117.23,19931.363,0.021392973,0.9738628,40.482727,-0.07055913,-3.8661652,192.016,167.97682,99.92153,103.086784,158.75803,137.41518,162.9153,87.77318
